pid,Name,Pos,Age,Salary,Team,Season,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,STL,BLK,BA,PF,PTS,TD,5x5,PER,EWA,TS%,3PAr,FT/FGA,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,+/-,On-Off,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Ovr,Pot,Hgt,Str,Spd,Jmp,End,Ins,Dnk,FT.1,2Pt,3Pt,oIQ,dIQ,Drb,Pss,Reb,is_all_star
835,Ziaire Williams,SF,21,4.37,MEM,2022,62,31.0,21.70967741935484,3.0806451612903225,6.838709677419355,45.04716981132076,1.2258064516129032,3.903225806451613,31.40495867768595,1.8548387096774193,2.935483870967742,63.18681318681318,54.009433962264154,0.6935483870967742,0.8870967741935484,78.18181818181819,0.4193548387096774,1.6612903225806452,2.0806451612903225,1.0483870967741935,0.6612903225806451,0.5645161290322581,0.1935483870967742,0.2741935483870967,1.8225806451612905,8.080645161290322,0,0.0,9.7,-0.4285771144278611,55.890227576974574,0.5707547169811321,0.1297169811320754,2.0,8.2,5.0,6.3,1.2,0.8,8.381030253475062,14.9,4.7,-1.6,114.0,1.1,1.1,2.2,0.0784546805349182,-2.4,-0.6,-3.0,-0.3,54,67,53,33,60,61,48,49,64,58,38,44,53,45,41,41,51,0
39,Harrison Barnes,F,30,20.28,SAC,2022,77,77.0,33.506493506493506,5.077922077922078,10.831168831168831,46.882494004796165,1.844155844155844,4.675324675324675,39.44444444444444,3.2337662337662336,6.1558441558441555,52.53164556962025,55.39568345323741,4.428571428571429,5.363636363636363,82.56658595641646,1.0649350649350648,4.545454545454546,5.6103896103896105,2.4155844155844157,1.5324675324675323,0.6883116883116883,0.1818181818181818,0.6233766233766234,1.2207792207792207,16.428571428571427,0,0.0,15.7,4.826268656716418,62.27109833418658,0.4316546762589928,0.4952038369304556,3.4,14.9,9.1,10.5,1.0,0.5,10.40821366827788,18.8,-6.7,-3.6,118.0,5.0,1.0,6.0,0.1116279069767441,1.5,-1.3,0.1999999999999999,1.4,62,62,53,57,60,56,67,61,73,62,72,60,67,39,53,45,77,0
43,Charles Bassey,C,22,0.93,PHI,2022,23,0.0,7.304347826086956,1.3043478260869563,2.0434782608695654,63.82978723404256,0.0,0.1739130434782608,0.0,1.3043478260869563,1.8695652173913044,69.76744186046511,63.82978723404256,0.391304347826087,0.5217391304347826,75.0,0.9565217391304348,1.7391304347826086,2.6956521739130435,0.3043478260869565,0.3478260869565217,0.217391304347826,0.7391304347826086,0.1304347826086956,1.391304347826087,3.0,0,0.0,21.5,0.7288358208955225,65.99081866870696,0.0851063829787234,0.2553191489361702,14.9,26.1,20.6,6.5,1.5,9.1,13.271400132714,16.1,-10.6,-13.8,103.0,0.4,0.3,0.7,0.1999999999999999,-0.4,2.1,1.7000000000000002,0.2,44,56,60,65,50,58,31,55,60,30,23,5,37,47,40,35,67,0
66,Bismack Biyombo,C,30,1.52,PHO,2022,36,3.0,14.055555555555555,2.388888888888889,4.027777777777778,59.310344827586206,0.0,0.0,0.0,2.388888888888889,4.027777777777778,59.310344827586206,59.310344827586206,1.0555555555555556,1.9722222222222223,53.52112676056338,1.75,2.888888888888889,4.638888888888889,0.6388888888888888,0.6944444444444444,0.3333333333333333,0.7222222222222222,0.1944444444444444,1.9444444444444444,5.833333333333333,0,0.0,17.3,1.3493333333333335,59.57784838856105,0.0,0.4896551724137931,13.7,21.5,17.7,6.2,1.1,4.6,12.422977539256609,17.1,4.6,-3.7,105.0,0.9,0.9,1.8,0.1707509881422925,-1.7,0.4,-1.2999999999999998,0.1,43,43,58,66,46,53,41,73,64,8,36,0,36,50,34,35,84,0
225,David Duke Jr.,G,23,0.5,BKN,2022,22,7.0,15.5,1.7727272727272727,4.909090909090909,36.11111111111111,0.4090909090909091,1.681818181818182,24.324324324324326,1.3636363636363635,3.227272727272727,42.25352112676056,40.27777777777778,0.7727272727272727,0.9545454545454546,80.95238095238095,1.3636363636363635,1.681818181818182,3.0454545454545454,0.7727272727272727,0.4090909090909091,0.6363636363636364,0.3181818181818182,0.5,1.6363636363636365,4.7272727272727275,0,0.0,10.0,-0.1017910447761194,44.35346298191744,0.3425925925925926,0.1944444444444444,9.8,11.5,10.7,6.6,2.0,1.8,7.1292775665399235,15.9,-1.4,-3.1,113.0,0.0,0.3,0.3,0.0422287390029325,-3.0,-0.9,-3.9,-0.2,44,57,37,43,58,56,39,42,60,43,47,35,51,31,57,57,49,0
256,De'Aaron Fox,PG,25,28.1,SAC,2022,59,59.0,35.32203389830509,8.745762711864407,18.508474576271187,47.25274725274725,1.2542372881355932,4.220338983050848,29.71887550200803,7.491525423728813,14.28813559322034,52.431791221826806,50.641025641025635,4.423728813559322,5.898305084745763,75.0,0.423728813559322,3.4915254237288136,3.9152542372881354,5.593220338983051,2.847457627118644,1.152542372881356,0.423728813559322,0.8305084745762712,2.9152542372881354,23.16949152542373,0,0.0,17.4,5.3084975124378095,54.894307375995886,0.228021978021978,0.3186813186813186,1.3,10.9,6.0,26.8,1.6,1.0,11.88858695652174,29.1,-4.5,2.0,117.0,1.5,1.0,2.5,0.0575815738963531,0.6,-1.2,-0.6,0.7,62,64,34,48,92,87,66,63,92,44,75,40,67,31,52,53,60,1
397,Keldon Johnson,SF,23,2.15,SA,2022,75,74.0,31.893333333333334,6.28,13.48,46.58753709198813,2.12,5.32,39.849624060150376,4.16,8.16,50.98039215686274,54.45103857566765,2.36,3.12,75.64102564102564,1.0666666666666669,5.026666666666666,6.093333333333334,2.1066666666666665,1.2266666666666666,0.7733333333333333,0.1866666666666666,0.84,1.9733333333333336,17.04,0,0.0,15.2,4.474587064676617,57.36292146935258,0.3946587537091988,0.2314540059347181,3.5,16.7,10.0,9.5,1.2,0.5,7.628777073866464,21.3,1.7,4.0,114.0,2.9,2.0,4.9,0.0983277591973244,0.7,-1.2,-0.5,0.9,59,68,44,53,62,58,66,63,76,52,66,56,62,42,41,44,72,0
479,Sandro Mamukelashvili,FC,23,0.5,MIL,2022,41,3.0,9.926829268292684,1.3902439024390243,2.8048780487804876,49.56521739130435,0.5365853658536586,1.2682926829268293,42.30769230769231,0.8536585365853658,1.5365853658536586,55.55555555555556,59.130434782608695,0.4390243902439024,0.5365853658536586,81.81818181818183,0.8536585365853658,1.146341463414634,2.0,0.5365853658536586,0.3658536585365853,0.2195121951219512,0.2195121951219512,0.2195121951219512,0.6829268292682927,3.7560975609756095,0,0.0,14.7,0.5912636815920397,61.75810073788899,0.4521739130434782,0.1913043478260869,9.3,12.0,10.7,7.4,1.1,2.1,10.738831615120274,14.6,-18.2,-23.7,114.0,0.8,0.3,1.1,0.1297297297297297,0.6,-1.0,-0.4,0.2,49,62,57,58,42,36,42,48,60,57,53,45,52,42,36,41,63,0
515,Jordan McLaughlin,PG,26,2.0,MIN,2022,62,3.0,14.548387096774194,1.4193548387096775,3.225806451612903,44.0,0.4354838709677419,1.3709677419354838,31.76470588235294,0.9838709677419356,1.8548387096774193,53.04347826086957,50.74999999999999,0.4838709677419355,0.6451612903225806,75.0,0.3548387096774194,1.1612903225806452,1.5161290322580645,2.903225806451613,0.6129032258064516,0.9193548387096774,0.1612903225806451,0.2258064516129032,0.8709677419354839,3.758064516129033,0,0.0,13.4,0.8616119402985076,53.53860294117647,0.425,0.2,2.6,8.8,5.6,26.1,3.0,1.1,14.86697965571205,11.8,1.8,-0.9,112.0,1.3,1.0,2.3,0.1223946784922394,-1.2,1.6,0.4000000000000001,0.6,42,45,18,29,62,51,43,41,62,33,56,58,51,35,66,55,36,0
594,Chris Paul,PG,37,30.8,PHO,2022,65,65.0,32.90769230769231,5.584615384615384,11.323076923076924,49.32065217391305,0.9692307692307692,3.0615384615384613,31.65829145728643,4.615384615384615,8.261538461538462,55.865921787709496,53.60054347826087,2.6,3.107692307692308,83.66336633663366,0.3384615384615385,4.015384615384615,4.3538461538461535,10.8,2.353846153846154,1.8615384615384616,0.3076923076923077,0.1846153846153846,2.0615384615384613,14.738461538461538,2,0.0,20.8,8.343164179104479,58.0690524682378,0.2703804347826087,0.2744565217391304,1.1,12.8,7.1,44.5,2.7,0.8,15.646091544974844,19.7,10.2,5.4,107.0,5.8,3.6,9.4,0.2109396914446003,3.1,2.3,5.4,4.0,69,69,30,57,72,58,69,37,70,63,68,50,76,65,79,71,67,0
772,Devin Vassell,GF,22,4.24,SA,2022,71,32.0,27.281690140845072,4.591549295774648,10.76056338028169,42.67015706806283,1.9295774647887325,5.352112676056338,36.05263157894737,2.6619718309859155,5.408450704225352,49.21875,51.63612565445026,1.1690140845070425,1.3943661971830985,83.83838383838383,0.6197183098591549,3.6901408450704225,4.309859154929577,1.9154929577464788,0.8169014084507042,1.0704225352112675,0.5774647887323944,0.3661971830985915,2.0140845070422535,12.28169014084507,0,0.0,13.3,2.158646766169155,53.98979642379514,0.4973821989528796,0.1295811518324607,2.4,14.3,8.3,9.7,1.9,1.8,6.700864180414992,18.9,0.7,1.2,112.0,1.3,2.0,3.3,0.0817759421786267,-0.5,0.0,-0.5,0.7,56,70,41,45,56,53,60,42,70,46,58,56,56,53,41,41,54,0
115,Vlatko Čančar,PF,25,1.78,DEN,2022,15,1.0,11.733333333333333,1.5333333333333334,2.7333333333333334,56.09756097560976,0.4666666666666667,0.8,58.333333333333336,1.0666666666666669,1.9333333333333331,55.172413793103445,64.63414634146342,0.6,0.9333333333333332,64.28571428571429,0.5333333333333333,1.5333333333333334,2.066666666666667,1.1333333333333333,0.6,0.1333333333333333,0.2,0.2,1.2,4.133333333333334,0,0.0,12.7,0.0840597014925372,65.73367260390161,0.2926829268292683,0.3414634146341463,5.2,14.1,9.8,13.2,0.6,1.5,16.025641025641026,14.0,-0.1,-2.6,115.0,0.3,0.1,0.4,0.1090909090909091,-0.9,-0.9,-1.8,0.0,42,48,48,43,47,49,39,34,56,75,57,22,44,45,44,34,58,0
291,Aaron Gordon,F,27,16.41,DEN,2022,75,75.0,31.68,5.786666666666667,11.12,52.038369304556355,1.16,3.466666666666667,33.46153846153846,4.626666666666667,7.653333333333333,60.45296167247387,57.25419664268585,2.28,3.066666666666667,74.34782608695653,1.6666666666666667,4.1866666666666665,5.8533333333333335,2.506666666666667,1.7733333333333334,0.5866666666666667,0.5866666666666667,0.6933333333333334,1.9733333333333336,15.013333333333334,0,0.0,15.3,4.066388059701493,60.201026518391785,0.3117505995203837,0.2757793764988009,6.1,14.3,10.3,11.6,0.9,1.7,12.450851900393184,19.7,5.9,9.0,114.0,3.2,2.0,5.2,0.105050505050505,0.5,-1.1,-0.6000000000000001,0.9,58,59,57,64,59,87,52,73,83,35,47,42,47,29,53,57,80,0
403,Nikola Jokić,C,27,30.51,DEN,2022,74,74.0,33.45945945945946,10.324324324324325,17.716216216216218,58.27612509534706,1.3108108108108107,3.891891891891892,33.68055555555556,9.013513513513514,13.824324324324325,65.20039100684262,61.97559115179252,5.121621621621622,6.324324324324325,80.98290598290599,2.783783783783784,10.986486486486486,13.77027027027027,7.891891891891892,3.797297297297298,1.472972972972973,0.8513513513513513,0.8918918918918919,2.581081081081081,27.08108108108108,19,0.0,32.8,21.87749253731343,66.05490071987975,0.2196796338672768,0.3569794050343249,9.6,35.5,23.0,42.6,2.2,2.3,15.629171487051703,31.9,8.4,16.4,105.0,10.8,4.5,15.3,0.2966074313408724,9.2,4.5,13.7,9.8,74,74,66,80,49,24,78,92,90,67,76,48,88,60,65,57,94,0
418,DeAndre Jordan,C,34,11.11,PHI,2022,16,1.0,13.375,2.0,3.375,59.25925925925925,0.0,0.0,0.0,2.0,3.375,59.25925925925925,59.25925925925925,0.625,0.875,71.42857142857143,2.0,3.75,5.75,0.5,1.0,0.125,0.5625,0.0,1.3125,4.625,0,0.0,16.5,0.5025273631840796,61.50265957446809,0.0,0.2592592592592592,17.0,30.8,24.0,5.6,0.5,3.8,21.008403361344534,16.0,-7.4,-10.7,108.0,0.3,0.3,0.6,0.1345794392523364,-1.6,-1.4,-3.0,0.0,42,42,74,90,35,44,24,65,71,49,19,0,40,29,37,35,73,0
572,Zeke Nnaji,PF,21,2.5,DEN,2022,41,1.0,17.024390243902438,2.341463414634146,4.536585365853658,51.61290322580645,0.902439024390244,1.951219512195122,46.25,1.4390243902439024,2.5853658536585367,55.66037735849056,61.55913978494624,1.0,1.5853658536585369,63.07692307692307,1.3658536585365857,2.2195121951219514,3.5853658536585367,0.4146341463414634,0.5609756097560976,0.3902439024390244,0.3170731707317073,0.4634146341463415,1.9268292682926829,6.585365853658536,0,0.0,13.5,0.5556218905472637,62.90773532152842,0.4301075268817204,0.3494623655913978,9.3,14.1,11.8,3.4,1.1,1.7,9.68013468013468,14.9,-3.5,-7.0,113.0,1.2,0.6,1.7999999999999998,0.12378223495702,-0.7,-1.6,-2.3,0.0,51,64,58,47,48,61,41,70,65,50,29,46,55,42,31,33,60,0
619,Michael Porter Jr.,SF,24,5.26,DEN,2022,9,9.0,29.444444444444443,4.111111111111111,11.444444444444445,35.92233009708738,1.1111111111111112,5.333333333333333,20.833333333333336,3.0,6.111111111111111,49.09090909090909,40.77669902912621,0.5555555555555556,1.0,55.55555555555556,1.0,5.555555555555555,6.555555555555555,1.8888888888888888,1.3333333333333333,1.1111111111111112,0.2222222222222222,0.4444444444444444,1.7777777777777777,9.88888888888889,0,0.0,7.5,-0.3164179104477612,41.60433807030665,0.4660194174757281,0.087378640776699,3.9,20.4,12.4,8.9,1.9,0.7,10.087424344317418,19.7,9.6,7.7,111.0,-0.5,0.3,-0.2,-0.0362264150943396,-3.9,0.5,-3.4,-0.1,57,62,61,55,66,66,43,62,67,65,55,42,53,36,41,37,66,0
806,Russell Westbrook,PG,34,44.21,LAL,2022,78,78.0,34.333333333333336,7.0256410256410255,15.807692307692308,44.44444444444444,1.0128205128205128,3.397435897435898,29.81132075471698,6.012820512820513,12.41025641025641,48.4504132231405,47.64801297648013,3.41025641025641,5.115384615384615,66.66666666666666,1.4102564102564104,6.0256410256410255,7.435897435897436,7.051282051282051,3.782051282051282,0.9615384615384616,0.2564102564102564,1.051282051282051,3.0128205128205128,18.474358974358974,10,0.0,15.0,4.263482587064677,51.15153064122224,0.2149229521492295,0.3236009732360097,4.4,18.8,11.6,31.6,1.3,0.7,17.316678015449998,27.3,-4.3,-3.6,114.0,-0.6,2.3,1.6999999999999995,0.0304705003734129,-0.7,-0.9,-1.6,0.2,58,58,40,65,73,75,48,71,88,37,52,41,53,26,57,68,93,0
82,Tony Bradley,C,24,1.79,CHI,2022,55,7.0,9.981818181818182,1.309090909090909,2.2363636363636363,58.536585365853654,0.0,0.0,0.0,1.309090909090909,2.2363636363636363,58.536585365853654,58.536585365853654,0.3454545454545454,0.5272727272727272,65.51724137931035,1.2181818181818185,2.1636363636363636,3.381818181818182,0.4909090909090909,0.6181818181818182,0.1818181818181818,0.6,0.3272727272727272,1.1272727272727272,2.963636363636364,0,0.0,14.9,0.939582089552239,60.0324101355333,0.0,0.2357723577235772,13.8,24.3,19.1,6.7,0.9,5.2,20.02827521206409,13.6,7.8,9.5,110.0,0.6,0.7,1.2999999999999998,0.1136612021857923,-2.0,0.2,-1.8,0.0,41,49,64,57,45,50,27,64,65,27,36,16,38,41,35,33,72,0
104,Thomas Bryant,C,25,8.67,WAS,2022,27,9.0,16.25925925925926,2.8518518518518516,5.481481481481482,52.02702702702703,0.4444444444444444,1.5555555555555556,28.57142857142857,2.407407407407407,3.925925925925926,61.32075471698113,56.08108108108109,1.2962962962962965,1.4814814814814814,87.5,0.9629629629629628,3.037037037037037,4.0,0.8518518518518519,0.7037037037037037,0.2222222222222222,0.7777777777777778,0.2592592592592592,1.5925925925925926,7.444444444444445,0,0.0,16.6,1.0483582089552244,60.68840579710145,0.2837837837837837,0.2702702702702703,6.7,20.4,13.6,7.9,0.7,4.1,10.29252437703142,18.7,-9.1,-6.6,113.0,0.7,0.4,1.1,0.1202733485193622,-0.4,-0.7,-1.1,0.1,51,56,64,63,43,46,32,68,62,67,27,26,45,39,53,50,65,0
310,Tyrese Haliburton,G,22,4.02,IND,2022,26,26.0,36.07692307692308,6.230769230769231,12.423076923076923,50.15479876160991,2.1923076923076925,5.269230769230769,41.605839416058394,4.038461538461538,7.153846153846154,56.451612903225815,58.978328173374614,2.8076923076923075,3.3076923076923075,84.88372093023256,0.8461538461538461,3.4615384615384617,4.3076923076923075,9.576923076923077,3.230769230769231,1.8461538461538465,0.5769230769230769,0.3846153846153846,1.9230769230769231,17.46153846153846,0,0.0,20.5,3.64,62.90876842922071,0.4241486068111455,0.2662538699690402,2.6,10.9,6.7,38.9,2.5,1.4,18.883193957377937,20.3,-6.5,-3.2,115.0,2.5,0.6,3.1,0.15863539445629,3.8,-1.0,2.8,1.1,63,72,41,41,65,47,63,54,67,64,71,65,67,54,64,64,56,1
376,Isaiah Jackson,C,20,2.45,IND,2022,36,15.0,15.02777777777778,3.2222222222222223,5.722222222222222,56.310679611650485,0.1388888888888889,0.4444444444444444,31.25,3.0833333333333335,5.277777777777778,58.42105263157895,57.52427184466019,1.6666666666666667,2.4444444444444446,68.18181818181817,1.6666666666666667,2.4722222222222223,4.138888888888889,0.2777777777777778,1.1111111111111112,0.6944444444444444,1.4444444444444444,0.25,2.5555555555555554,8.25,0,0.0,20.5,2.1317014925373137,60.681595292579274,0.0776699029126213,0.4271844660194174,12.2,18.7,15.4,2.9,2.3,8.4,14.048890137679122,22.5,-4.7,-0.8,109.0,0.7,0.7,1.4,0.1242144177449168,-1.6,0.0,-1.6,0.0,54,70,60,41,54,69,40,66,67,57,36,22,43,64,33,35,63,0
395,James Johnson,FC,35,2.64,BKN,2022,62,10.0,19.20967741935484,2.3225806451612905,4.951612903225806,46.90553745928339,0.3709677419354839,1.3709677419354838,27.058823529411764,1.9516129032258065,3.5806451612903225,54.5045045045045,50.65146579804561,0.4677419354838709,0.8870967741935484,52.72727272727272,0.8225806451612904,2.6451612903225805,3.467741935483871,2.096774193548387,0.7741935483870968,0.4838709677419355,0.5483870967741935,0.3064516129032258,2.6129032258064515,5.483870967741935,0,0.0,10.3,-0.3555223880597015,51.32850241545894,0.2768729641693811,0.1791530944625407,4.8,14.6,9.8,14.5,1.2,2.6,12.658227848101266,13.7,-0.9,-3.2,113.0,0.6,1.1,1.7000000000000002,0.0685138539042821,-2.7,0.6,-2.1,-0.1,39,39,50,54,37,53,36,59,48,30,34,25,41,49,33,36,35,0
504,T.J. McConnell,PG,30,7.5,IND,2022,27,8.0,24.14814814814815,3.703703703703704,7.703703703703703,48.07692307692308,0.3703703703703703,1.2222222222222223,30.303030303030305,3.3333333333333335,6.481481481481482,51.42857142857142,50.480769230769226,0.7037037037037037,0.8518518518518519,82.6086956521739,0.7407407407407407,2.592592592592593,3.3333333333333335,4.851851851851852,1.0740740740740742,1.0740740740740742,0.3703703703703703,0.4074074074074074,1.962962962962963,8.481481481481481,0,0.0,15.1,1.0639601990049752,52.494039977993765,0.1586538461538461,0.110576923076923,3.4,12.2,7.7,28.7,2.2,1.3,11.735189381676918,16.2,-4.8,-0.9,116.0,1.0,0.4,1.4,0.1030674846625766,-0.4,1.4,1.0,0.5,57,57,29,23,70,52,57,36,63,58,64,56,50,58,73,68,51,0
566,Aaron Nesmith,SF,23,3.63,BOS,2022,52,3.0,11.038461538461538,1.3846153846153846,3.5,39.56043956043956,0.5961538461538461,2.2115384615384617,26.956521739130434,0.7884615384615384,1.2884615384615383,61.19402985074627,48.07692307692308,0.4038461538461538,0.5,80.76923076923077,0.2884615384615384,1.4230769230769231,1.7115384615384617,0.4230769230769231,0.5961538461538461,0.3846153846153846,0.0961538461538461,0.0384615384615384,1.3461538461538465,3.769230769230769,0,0.0,7.3,-0.7310646766169155,50.661703887510335,0.6318681318681318,0.1428571428571428,2.9,13.6,8.4,5.4,1.7,0.8,13.812154696132598,17.2,4.5,-3.8,108.0,-0.4,0.9,0.5,0.0418118466898954,-4.9,0.7,-4.2,-0.3,45,57,44,47,52,52,39,52,46,57,57,61,45,34,44,42,54,0
701,Pascal Siakam,PF,28,33.0,TOR,2022,68,68.0,37.911764705882355,8.764705882352942,17.75,49.378624689312346,1.1029411764705883,3.2058823529411766,34.403669724770644,7.661764705882353,14.544117647058824,52.679474216380186,52.48550124275062,4.176470588235294,5.573529411764706,74.93403693931398,1.8823529411764703,6.647058823529412,8.529411764705882,5.294117647058823,2.661764705882353,1.25,0.6176470588235294,0.8970588235294118,3.3088235294117645,22.808823529411764,2,0.0,20.3,9.029412935323384,56.45090845562544,0.1806130903065451,0.3140016570008285,5.1,20.1,12.2,23.0,1.6,1.6,11.641668167434204,25.8,4.5,6.6,110.0,4.9,3.2,8.100000000000001,0.1508145849495733,2.7,0.8,3.5,3.6,65,65,59,63,69,65,70,68,83,52,68,39,64,35,57,63,66,1
756,Obi Toppin,PF,24,5.11,NYC,2022,72,10.0,17.083333333333332,3.486111111111111,6.569444444444445,53.06553911205074,0.7222222222222222,2.3472222222222223,30.76923076923077,2.763888888888889,4.222222222222222,65.46052631578947,58.56236786469344,1.3055555555555556,1.7222222222222223,75.80645161290323,0.9583333333333334,2.763888888888889,3.7222222222222223,1.0694444444444444,0.7777777777777778,0.3472222222222222,0.4583333333333333,0.3888888888888889,1.4166666666666667,9.0,0,0.0,18.3,3.328955223880597,61.41481537645008,0.3572938689217759,0.2621564482029598,5.9,17.7,11.7,10.9,1.0,2.6,9.596271163205156,20.8,7.1,9.9,111.0,2.5,1.5,4.0,0.1560975609756097,1.7,0.3,2.0,1.2,54,60,57,57,50,70,49,71,70,38,38,41,53,33,42,43,61,0
763,Myles Turner,C,26,17.5,IND,2022,42,42.0,29.404761904761905,4.761904761904762,9.357142857142858,50.89058524173028,1.4523809523809523,4.357142857142857,33.33333333333333,3.3095238095238093,5.0,66.19047619047619,58.651399491094146,1.880952380952381,2.5,75.23809523809524,1.5476190476190477,5.523809523809524,7.071428571428571,1.0476190476190477,1.2857142857142858,0.6666666666666666,2.8095238095238093,0.3571428571428571,2.8333333333333335,12.857142857142858,0,0.0,17.4,3.342487562189054,61.47540983606557,0.465648854961832,0.2671755725190839,5.8,21.3,13.4,5.1,1.1,8.3,10.948905109489052,17.1,-0.4,5.2,111.0,1.7,1.4,3.0999999999999996,0.1204858299595141,0.1,1.4,1.5,1.1,64,64,70,62,39,84,64,66,69,49,60,51,60,59,32,39,61,0
178,Anthony Davis,FC,29,35.36,LAL,2022,40,40.0,35.1,9.25,17.375,53.23741007194245,0.325,1.75,18.571428571428573,8.925,15.625,57.120000000000005,54.1726618705036,4.35,6.1,71.31147540983606,2.65,7.2,9.85,3.05,2.05,1.225,2.25,0.475,2.425,23.175,0,0.0,23.9,7.180656716417911,57.76708709307543,0.1007194244604316,0.3510791366906475,8.1,22.0,15.1,14.7,1.7,5.7,9.272242073363788,27.1,-3.2,-0.2,109.0,2.6,2.0,4.6,0.1572649572649572,2.6,1.2,3.8,2.0,66,66,66,71,55,72,62,89,91,44,82,23,69,48,62,49,82,0
193,Spencer Dinwiddie,G,29,17.14,DAL,2022,23,7.0,28.26086956521739,5.260869565217392,10.565217391304348,49.794238683127574,1.826086956521739,4.521739130434782,40.38461538461539,3.4347826086956523,6.043478260869565,56.83453237410072,58.43621399176955,3.4347826086956523,4.739130434782608,72.47706422018348,0.391304347826087,2.739130434782609,3.130434782608696,3.9130434782608696,1.3478260869565215,0.7391304347826086,0.2608695652173913,0.6086956521739131,1.8695652173913044,15.782608695652174,0,0.0,19.0,2.1343283582089554,62.379708551003574,0.4279835390946502,0.448559670781893,1.5,10.8,6.2,22.0,1.3,0.8,9.628525282643809,22.3,5.7,2.6,112.0,1.8,0.7,2.5,0.1846153846153846,2.8,0.1,2.9,0.8,55,55,44,41,57,51,51,57,74,56,65,62,54,32,56,58,69,0
237,Kessler Edwards,SF,22,0.01,BKN,2022,48,23.0,20.5625,2.2916666666666665,5.5625,41.19850187265918,1.0,2.8333333333333335,35.294117647058826,1.2916666666666667,2.7291666666666665,47.32824427480916,50.187265917603,0.3333333333333333,0.3958333333333333,84.21052631578947,0.9166666666666666,2.6666666666666665,3.5833333333333335,0.6458333333333334,0.875,0.6041666666666666,0.5,0.3958333333333333,1.7708333333333333,5.916666666666667,0,0.0,8.3,-0.8642388059701489,51.56885531667634,0.5093632958801498,0.0711610486891385,5.0,13.8,9.5,4.1,1.4,2.2,13.234182001512476,13.8,-1.9,-4.4,113.0,-0.2,0.9,0.7,0.0340425531914893,-3.1,-0.8,-3.9,-0.5,49,64,48,43,62,62,40,49,57,64,45,50,42,41,37,38,67,0
266,Daniel Gafford,FC,24,1.78,WAS,2022,72,53.0,20.055555555555557,3.9583333333333335,5.708333333333333,69.34306569343066,0.0,0.0138888888888888,0.0,3.9583333333333335,5.694444444444445,69.51219512195121,69.34306569343066,1.4861111111111112,2.125,69.93464052287581,2.1527777777777777,3.5,5.652777777777778,0.9444444444444444,0.9027777777777778,0.4166666666666667,1.375,0.5277777777777778,2.361111111111111,9.40277777777778,0,0.0,21.8,6.178308457711443,70.76852316440878,0.0024330900243309,0.3722627737226277,12.1,19.0,15.6,7.3,1.0,5.8,11.963483766472798,16.7,-6.7,-5.4,111.0,4.4,1.6,6.0,0.1994459833795014,1.1,0.5,1.6,1.3,51,59,64,55,51,60,43,73,63,8,29,18,49,48,34,36,68,0
369,Kyrie Irving,G,30,34.92,BKN,2022,29,29.0,37.62068965517241,9.96551724137931,21.24137931034483,46.91558441558442,3.4482758620689653,8.241379310344827,41.84100418410041,6.517241379310345,13.0,50.132625994694955,55.032467532467535,4.068965517241379,4.448275862068965,91.47286821705426,0.5517241379310345,3.827586206896552,4.379310344827586,5.758620689655173,2.5172413793103448,1.4137931034482758,0.5862068965517241,0.8620689655172413,2.793103448275862,27.448275862068964,0,0.0,21.4,4.624537313432835,59.159284142933586,0.387987012987013,0.2094155844155844,1.6,10.8,6.3,25.2,1.8,1.4,9.788671958807123,29.4,5.5,5.8,114.0,2.4,0.9,3.3,0.1451879010082493,4.2,-1.2,3.0,1.4,66,66,34,43,78,79,72,75,94,70,84,67,65,39,90,39,75,1
411,Kai Jones,C,21,2.77,CHA,2022,21,0.0,3.0,0.4285714285714285,0.6666666666666666,64.28571428571429,0.0476190476190476,0.0952380952380952,50.0,0.3809523809523809,0.5714285714285714,66.66666666666666,67.85714285714286,0.1428571428571428,0.3809523809523809,37.5,0.1428571428571428,0.3809523809523809,0.5238095238095238,0.1904761904761904,0.2857142857142857,0.0476190476190476,0.0952380952380952,0.0,0.3809523809523809,1.0476190476190477,0,0.0,9.2,-0.0351044776119403,62.78538812785388,0.1428571428571428,0.5714285714285714,5.0,13.7,9.2,8.6,0.8,3.0,25.510204081632654,15.9,-7.8,-8.4,116.0,0.0,0.0,0.0,0.0,-5.2,-1.4,-6.6,-0.1,50,64,61,42,60,75,37,43,50,37,50,37,42,40,46,37,37,0
486,Naji Marshall,SF,24,1.52,NOL,2022,55,4.0,13.363636363636363,1.981818181818182,4.890909090909091,40.520446096654275,0.3818181818181818,1.9090909090909092,20.0,1.6,2.981818181818182,53.65853658536586,44.42379182156134,1.3454545454545457,1.690909090909091,79.56989247311827,0.6909090909090909,1.8909090909090909,2.581818181818182,1.1272727272727272,0.8363636363636363,0.6,0.1454545454545454,0.3272727272727272,1.2545454545454546,5.6909090909090905,0,0.0,12.3,0.5265671641791047,50.49690242643262,0.3903345724907063,0.345724907063197,5.6,16.0,10.7,12.3,2.2,1.0,12.92425264104293,20.8,-2.4,-1.6,112.0,0.0,0.7,0.7,0.0457142857142857,-2.7,-0.5,-3.2,-0.2,41,52,49,45,59,56,37,37,41,47,44,29,31,47,37,34,59,0
